NMTRL-TAA2-1	NMTRL-TAA2-1
NMTRL-TAA3-1	NMTRL-TAA3-1
NMTRL-TAA5-1	NMTRL-TAA5-1
NMTRL-TAA6-1	NMTRL-TAA6-1
NMTRP-TGG1-1	NMTRP-TGG1-1
NMTRQ-CTG1-1	NMTRQ-CTG1-1
NMTRQ-TTG10-1	NMTRQ-TTG10-1
NMTRQ-TTG11-1	NMTRQ-TTG11-1
NMTRQ-TTG1-1	NMTRQ-TTG1-1
NMTRQ-TTG12-1	NMTRQ-TTG12-1
NMTRQ-TTG13-1	NMTRQ-TTG13-1
NMTRQ-TTG15-1	NMTRQ-TTG15-1
NMTRQ-TTG2-1	NMTRQ-TTG2-1
NMTRQ-TTG4-1	NMTRQ-TTG4-1
NMTRQ-TTG6-1	NMTRQ-TTG6-1
NMTRQ-TTG7-1	NMTRQ-TTG7-1
NMTRQ-TTG8-1	NMTRQ-TTG8-1
NMTRQ-TTG9-1	NMTRQ-TTG9-1
NMTRS-TGA2-1	NMTRS-TGA2-1
NMTRS-TGA3-1	NMTRS-TGA3-1
NMTRV-TAC1-1	NMTRV-TAC1-1
NMU1R	NMUR1
NMU2R	NMUR2
NMU	NMU
NMUR1	NMUR1
NMU-R2	NMUR2
NMUR2	NMUR2
N-myc	MYCN
NMYC	MYCN
NN8-4AG	SMYD5
NNA1	AGTPBP1
NNAT	NNAT
NNE	ENO1
nNIF	SERPINA1
NNMT	NNMT
NN	NTS
NNO2	MFRP
nNOS	NOS1
N-NOS	NOS1
NNP1L	RRP1B
NNP-1	RRP1
Nnp1	RRP1B
NNP47	GNL3
NNT-1	CLCF1
NNT1	CLCF1
NNT-AS1	NNT-AS1
NNT	NNT
NNX3	GNA12
NNX3	URI1
NO145	SYCP2L
NO3	NBL1
NO52	RIOX2
NO55	P3H4
NO66	RIOX1
NOA1	NOA1
NOA36	ZNF330
NOB1	NOB1
NOB1P	NOB1
NoBody	NBDY
NOBOX	NOBOX
NOBP	EBNA1BP2
NOC1	CEBPZ
NOC2L	NOC2L
NOC2LP1	NOC2LP1
NOC2LP2	NOC2LP2
NOC2	RPH3AL
NOC3L	NOC3L
NOC4	EMC8
NOC4L	NOC4L
NOC4	NOC4L
NOCIR	OPRL1
NOC	NOCT
N-Oct3	POU3F2
NOCT	NOCT
NOD12	NLRP7
NOD13	NLRP3P1
NOD14	NLRP13
NOD16	NLRP8
NOD17	NLRP11
NOD1	NOD1
NOD24	NLRP2B
NOD25	NLRP9P1
NOD26	NLRX1
NOD27	NLRC5
NOD2B	NOD2
NOD2	NOD2
NOD3	NLRC3
NOD4	NLRC5
NOD5	NLRP14
NOD5	NLRX1
NOD6	NLRP9
NOD8	NLRP10
NOD9	NLRX1
NODAL	NODAL
NOD	ATN1
NOE1	OLFM1
NOE2	OLFM2
NOE3	OLFM3
NOEL1A	RAB11FIP1
NOELIN1	OLFM1
NOELIN2	OLFM2
NOELIN2_V1	OLFM2
NOELIN3	OLFM3
NOEY2	DIRAS3
NOF1	MRPL49
NOF	MRPL49
N/OFQ	PNOC
NOG1	GTPBP4
Nog2	GNL2
NOG	NOG
NOGOR	RTN4R
NOGO	RTN4
NOH-1	NOX1
NOH1	NOX1
NOH61	DDX56
NOHLH	SOHLH1
NOHMA	HORMAD1
NOK	STYK1
NOL10	NOL10
NOL11	NOL11
NOL12	NOL12
NOL14	NOP14
NOL1	NOP2
NOL1	NSUN5
NOL1R2	NSUN5P2
NOL1R	NSUN5
NOL3	NOL3
NOL4L-DT	NOL4L-DT
NOL4L	NOL4L
NOL4	NOL4
NOL55	P3H4
NOL5A	NOP56
NOL5B	NOP56P1
NOL5BP	NOP56P1
NOL6	NOL6
NOL7	NOL7
NOL8	NOL8
NOL8P1	NOL8P1
NOL9	NOL9
NOLA1	GAR1
NOLA2	NHP2
NOLA2P1	NHP2P1
NOLA3	NOP10
NOLA4	DKC1
NOLC1	NOLC1
NOLP	NOL4
NOLZ-1	ZNF503
NOLZ1	ZNF503
NOM1	NOM1
NOMA-GAP	ARHGAP33
NOMO1	NOMO1
NOMO2	NOMO2
NOMO3	NOMO3
Nomo	NOMO1
Nomo	NOMO2
Nomo	NOMO3
NONO	NONO
NONOP1	NONOP1
NONOP2	NONOP2
NOP10	NOP10
NOP10P	NOP10
NOP120	NOP2
NOP132	NOL8
NOP14-AS1	NOP14-AS1
NOP14	NOP14
NOP16	NOP16
NOP17	PIH1D1
Nop1	FBL
Nop25	NOL12
NOP2	NOP2
NOP30	NOL3
NOP52	RRP1
NOP53-AS1	NOP53-AS1
NOP53	NOP53
NOP56-L	NOP56P1
NOP56	NOP56
NOP56P1	NOP56P1
NOP56P2	NOP56P2
NOP56P3	NOP56P3
NOP58	NOP58
NOP5	NOP58
NOP5/NOP58	NOP58
NOP7	PES1
NOP9	LTB4R2
NOP9	NOP9
NOPAR	MED12L
NOPD1	NSUN6
NOPE	IGDCC4
NOP	NOL3
NOP	OPRL1
NOPP130	NOLC1
NOPP140	NOLC1
Nopp34	NIFK
NOP	PNOC
NOPr	OPRL1
NOR1	NR4A3
NOR1	OSCP1
NOR-90	UBTF
NORAD	NORAD
NORD	NDNF
NORE1A	RASSF5
NORE1B	RASSF5
NORE1	RASSF5
NORE2A	RASSF1
NORF1	UPF1
NORI-1	WDR1
Nori-2p	TP53RK
Nori-2	TP53RK
Nori-3	PBK
NORPEG	RAI14
NOS1AP	NOS1AP
NOS-1	NANOS1
NOS1	NANOS1
NOS1	NOS1
NOS2A	NOS2
NOS2B	NOS2P2
NOS2C	NOS2P1
NOS2	NANOS2
NOS2	NOS2
NOS2P1	NOS2P1
NOS2P2	NOS2P2
NOS2P3	NOS2P3
NOS2P4	NOS2P4
NOS3AS	ATG9B
NOS3	NANOS3
NOS3	NOS3
NOSIP	NOSIP
NOS	NOS1
NOS	NOS2
NOSTRIN	NOSTRIN
NOT1	CNOT1
NOT1H	CNOT1
NOT2	CNOT2
NOT2H	CNOT2
NOT3	CNOT3
NOT3H	CNOT3
NOT4	CNOT4
NOT4H	CNOT4
Not56	ALG3
NOT56L	ALG3
not	ALG3
NOTCH1	NOTCH1
NOTCH2NLA	NOTCH2NLA
NOTCH2NL	NOTCH2NLA
NOTCH2	NOTCH2
NOTCH2P1	NOTCH2P1
NOTCH3	NOTCH3
NOTCH4	NOTCH4
Notchl2	INTS6
NOT	NR4A2
NOTO	NOTO
NOTUM	NOTUM
NOV1	C11orf40
NOV2	CCN2
Nova-1	NOVA1
NOVA1	NOVA1
NOVA2	NOVA2
NOVA3	NOVA2
NOV	CCN3
NOVh	CCN3
NOV	PLXNA1
NOVP	PLXNA1
NOV	RPL10
NOX1	NOX1
NOX2	CYBB
NOX3	NOX3
NOX4	NOX4
NOX5	NOX5
NOXA1	NOXA1
NOXA2	NCF2
NOXA	PMAIP1
NOXEF1	DUOX1
NOXEF2	DUOX2
noxin	DDIAS
NOXO1	NOXO1
NOXO2	NCF1
Noxp20	FAM114A1
NOXRED1	NOXRED1
NP10	NR4A1
Np15	NDUFB11
NP17.3	NDUFB11
NP1	NPTX1
NP1	NRP1
NP220	ZNF638
NP22	TAGLN3
NP24	TAGLN3
NP25	TAGLN3
NP2	NPTX2
NP2	NRP2
NP3	LNP1
NP44	NUP35
NP-4	PRTN3
NP4	PRTN3
np55	NPTN
NP60	GLYR1
np65	NPTN
NP79	TSPYL2
NP81	LRCH1
NP94	CIZ1
Np95	UHRF1
NPA1	URB1
NPA2	URB2
N-PAC	GLYR1
NPAL1	NIPAL1
NPAL2	NIPAL2
NPAL3	NIPAL3
NPAP1L	NPAP1L
NPAP1	NPAP1
NPAP1P1	NPAP1P1
NPAP1P2	NPAP1P2
NPAP1P3	NPAP1P3
NPAP1P4	NPAP1P4
NPAP1P5	NPAP1P5
NPAP1P6	NPAP1P6
NPAP1P7	NPAP1P7
NPAP1P8	NPAP1P8
NPAP60L	NUP50
NPAP60	NUP50
NPAS1	NPAS1
NPAS2	NPAS2
NPAS3	NPAS3
NPAS4	NPAS4
NPAT	NPAT
NPB	NPB
NPBWR1	NPBWR1
NPBWR2	NPBWR2
NPC11L1	NPC1L1
NPC1L1	NPC1L1
NPC1	NPC1
NPC2	NPC2
NPC-A-10	ARHGAP44
NPC-A-13	HSBP1
NPC-A-16	RPL9
NPCA3	MST1R
NPC-A-5	MIR205HG
NPC	NPC1
NP	CTF2P
NPD001	MRTFB
NPD002	ACAD9
NPD007	RHBDD2
NPD008	TVP23B
NPD009	ABAT
NPD011	NUDC
NPD014	RSRP1
NPD015	DPH5
NPD016	SLC25A28
NPD017	TCEAL4
NPDC-1	NPDC1
NPDC1	NPDC1
NPD	SMPD1
NPEPL1	NPEPL1
NPEPPS	NPEPPS
NPFF1	NPFFR1
NPFF1R1	NPFFR1
NPFF2	NPFFR2
NPFF	NPFF
NPFFR1	NPFFR1
NPFFR2	NPFFR2
NPG	OPA1
NPGPR	NPFFR2
NPGPx	GPX7
NPH1	NPHP1
NPH1	NXPH1
NPH2	INVS
NPH2	NXPH2
NPH3	NPHP3
NPH3	NXPH3
NPH4	NXPH4
NPHL1	CLCN5
NPHL2	CLCN5
NPHL2	OCRL
NPHLOP1	SLC34A1
NPHLOP2	SLC9A3R1
NPHN	NPHS1
NPHP10	SDCCAG8
NPHP11	TMEM67
NPHP12	TTC21B
NPHP13	WDR19
NPHP14	ZNF423
NPHP15	CEP164
NPHP16	ANKS6
NPHP17	IFT172
NPHP18	CEP83
NPHP19	DCDC2
NPHP1	NPHP1
NPHP20	MAPKBP1
NPHP2	INVS
NPHP3-ACAD11	NPHP3-ACAD11
NPHP3-AS1	NPHP3-AS1
NPHP3	NPHP3
NPHP3	NPHP3-ACAD11
NPHP4	NPHP4
NPHP5	IQCB1
NPHP6	CEP290
NPHP7	GLIS2
NPHP8	RPGRIP1L
NPHP9	NEK8
NPHPL1	XPNPEP3
NPHS11	NUP107
NPHS13	NUP205
NPHS14	SGPL1
NPHS15	MAGI2
NPHS16	KANK2
NPHS17	NUP85
NPHS18	NUP133
NPHS19	NUP160
NPHS1	NPHS1
NPHS2	NPHS2
NPHS3	PLCE1
NPHS4	WT1
NPHS5	LAMB2
NPHS6	PTPRO
NPHS7	DGKE
NPHS8	ARHGDIA
NPHS9	COQ8B
NPI-1	KPNA1
NPI	ADAMTS2
NP-II	NPTX2
NPIK	PI4KB
NPIPA1	NPIPA1
NPIPA1	NPIPA2
NPIPA2	NPIPA2
NPIPA3	NPIPA3
NPIPA5	NPIPA5
NPIPA7	NPIPA7
NPIPA7	NPIPA8
NPIPA8	NPIPA7
NPIPA8	NPIPA8
NPIPA	NPIPA1
NPIPB10P	NPIPB10P
NPIPB11	NPIPB11
NPIPB12	NPIPB12
NPIPB13	NPIPB13
NPIPB15	NPIPB15
NPIPB1P	NPIPB1P
NPIPB2	NPIPB2
NPIPB3	NPIPB3
NPIPB4	NPIPB4
NPIPB5	NPIPB3
NPIPB5	NPIPB5
NPIPB6	NPIPB6
NPIPB7	NPIPB7
NPIPB8	NPIPB8
NPIPB9	NPIPB9
NPIPB	NPIPB3
NPIPB	NPIPB6
NPIPL1	NPIPB7
NPIPL2	NPIPB15
NPIPL3	NPIPB3
NPIP	NPIPA1
NPIP	NPIPA2
NPIP	NPIPA5
NPIP	NPIPB10P
NPIP	NPIPB11
NPIP	NPIPB3
NPIPP1	NPIPP1
NPIP	PKD1P1
nPKC-D2	PRKD2
nPKC-delta	PRKCD
nPKC-epsilon	PRKCE
nPKC-eta	PRKCH
nPKC-iota	PRKCI
nPKC-NU	PRKD3
nPKC-theta	PRKCQ
NP	KLK8
NPK	TAC1
NPL1	NPL
NPL2	HOGA1
NPL3	NAP1L3
Npl3	TAF15
NPL4	NPLOC4
NPL	NPL
NPLOC4	NPLOC4
NPM1	NPM1
NPM1P10	NPM1P10
NPM1P11	NPM1P11
NPM1P12	NPM1P12
NPM1P13	NPM1P13
NPM1P14	NPM1P14
NPM1P15	NPM1P3
NPM1P16	NPM1P7
NPM1P17	NPM1P17
NPM1P18	NPM1P18
NPM1P19	NPM1P19
NPM1P1	NPM1P1
NPM1P20	NPM1P20
NPM1P21	NPM1P21
NPM1P22	NPM1P22
NPM1P23	NPM1P23
NPM1P24	NPM1P24
NPM1P25	NPM1P25
NPM1P26	NPM1P26
NPM1P27	NPM1P27
NPM1P28	NPM1P28
NPM1P29	NPM1P29
NPM1P2	NPM1P2
NPM1P30	NPM1P30
NPM1P31	NPM1P31
NPM1P32	NPM1P32
NPM1P33	NPM1P33
NPM1P34	NPM1P34
NPM1P35	NPM1P35
NPM1P36	NPM1P36
NPM1P37	NPM1P37
NPM1P38	NPM1P38
NPM1P39	NPM1P39
NPM1P3	NPM1P3
NPM1P40	NPM1P40
NPM1P41	NPM1P41
NPM1P42	NPM1P42
NPM1P43	NPM1P43
NPM1P44	NPM1P44
NPM1P45	NPM1P45
NPM1P46	NPM1P46
NPM1P47	NPM1P47
NPM1P48	NPM1P48
NPM1P49	NPM1P49
NPM1P4	NPM1P4
NPM1P50	NPM1P50
NPM1P51	NPM1P51
NPM1P52	NPM1P52
NPM1P5	NPM1P5
NPM1P6	NPM1P6
NPM1P7	NPM1P7
NPM1P8	NPM1P8
NPM1P9	NPM1P9
NPM2	NPM2
NPM3	NPM3
NPM	NPM1
NPMP1	NPM1P1
NPMP2	NPM1P2
NPMP3	NPM1P3
NPMP4	NPM1P4
NPMP5	NPM1P5
NPMP6	NPM1P6
NPMP7	NPM1P7
NPN2	NRP2
Npn3	SRXN1
NPN	NEPNP
NPNT	NPNT
NPP1	ENPP1
npp-20	SEC13
NPP2	ENPP2
NPP3	ENPP3
NPP4	ENPP4
NPP-5	ENPP5
NPP5	ENPP5
NPP6	ENPP6
NPP-7	ENPP7
NPP7	ENPP7
NPPA-AS1	NPPA-AS1
NPPA-AS	NPPA-AS1
NPPAAS	NPPA-AS1
NPPA	NPPA
NPPB	NPPB
NPPC	NPPC
NP	PNP
NPP	POMC
NPPS	ENPP1
NPR1	NPR1
NPR2L	NPRL2
NPR2	NPR2
NPR2	NPRL2
NPR3	NPR3
NPR3	NPRL3
NPRA	NPR1
NPRAP	CTNND2
NPRBi	NPR2
NPRB	NPR2
NPR-C	NPR3
NPRC	NPR3
NPRL2	NPRL2
NPRL3	NPRL3
NPR	NPTXR
NPS1	LMX1B
NPS	NPS
NPSR1-AS1	NPSR1-AS1
NPSR1	NPSR1
NPSR	NPSR1
NPT-1	SLC17A1
NPT1	SLC17A1
NPT2	SLC34A1
NPT3	SLC17A2
NPT4	SLC17A3
nPTB	PTBP2
NPTIIa	SLC34A1
NPTIIb	SLC34A2
NPTIIc	SLC34A3
NPTN-IT1	NPTN-IT1
NPTN	NPTN
NPTX1	NPTX1
NPTX2	NPTX2
NPTXR	NPTXR
NPVF	NPVF
NPW38	PQBP1
NPWBP	WBP11
NPW	NPW
NPY1RL	NPY6R
NPY1-R	NPY1R
NPY1R	NPY1R
NPY2-R	NPY2R
NPY2R	NPY2R
NPY3R	CXCR4
NPY4R2	NPY4R2
NPY4-R	NPY4R
NPY4R	NPY4R
NPY4-R	NPY4R2
NPY4R	NPY4R2
NPY5-R	NPY5R
NPY5R	NPY5R
NPY6R	NPY6R
NPY6RP	NPY6R
NPY	NPY
NPYR5	NPY5R
NPYR	CXCR4
NPYRL	CXCR4
NPYR	NPY1R
NPYY3R	CXCR4
NPYY5-R	NPY5R
NP	ZNF384
NQO1	NQO1
NQO2	NQO2
NQO3A2	CYB5R1
NR0B1	NR0B1
NR0B2	NR0B2
NR1A1	THRA
NR1A2	THRB
NR1B1	RARA
NR1B2	RARB
NR1B3	RARG
NR1C1	PPARA
NR1C2	PPARD
NR1C3	PPARG
NR1D1	NR1D1
NR1D2	NR1D2
NR1F1	RORA
NR1F2	RORB
NR1F3	RORC
NR1	GRIN1
NR1H2	NR1H2
NR1H3	NR1H3
NR1H4	NR1H4
NR1H5	NR1H5P
NR1H5P	NR1H5P
NR1I1	VDR
NR1I2	NR1I2
NR1I3	NR1I3
NR1	NDOR1
NR2A1	HNF4A
NR2A21	HNF4A
NR2A2	HNF4G
NR2A3	HNF4G
NR2A	GRIN2A
NR2B1	RXRA
NR2B2	RXRB
NR2B3	RXRG
NR2B	GRIN2B
NR2C1	NR2C1
NR2C2AP	NR2C2AP
NR2C2	NR2C2
NR2C	GRIN2C
NR2D	GRIN2D
NR2E1	NR2E1
NR2E3	NR2E3
NR2F1-AS1	NR2F1-AS1
NR2F1	NR2F1
NR2F2-AS1	NR2F2-AS1
NR2F2	NR2F2
NR2F6	NR2F6
NR3A1	ESR1
NR3A2	ESR2
NR3A	GRIN3A
NR3B1	ESRRA
NR3B2	ESRRB
NR3B3	ESRRG
NR3B	GRIN3B
NR3C1	NR3C1
NR3C1P1	NR3C1P1
NR3C1P	NR3C1P1
NR3C2	NR3C2
NR3C2VIT	NR3C2
NR3C3	PGR
NR3C4	AR
NR3	GRIN2B
NR4A1	NR4A1
NR4A2	NR4A2
NR4A3	NR4A3
NR4	IL13RA1
NR5A1	NR5A1
NR5A2	NR5A2
NR61	NR6A1
NR6A1	NR6A1
NR6	CLCF1
NR6	CRLF1
NRAC	C14orf180
NRADDP	NRADDP
NRAGE	MAGED1
NRAMP1	SLC11A1
NRAMP2	SLC11A2
NRAMP	SLC11A1
nRap GEP	RAPGEF2
NRAPGEP	RAPGEF2
NRAP	NOL6
N-RAP	NRAP
NRAP	NRAP
NRARP	NRARP
NRAS1	NRAS
N-ras	NRAS
NRAS	NRAS
NRAV	NRAV
NRB1	PPP1R9A
NRB54	NONO
NRBE3	PPP1R26
NRBF1	MECR
NRBF-2	NRBF2
NRBF2	NRBF2
NRBF2P1	NRBF2P1
NRBF2P2	NRBF2P2
NRBF2P3	NRBF2P3
NRBF2P4	NRBF2P4
NRBF2P5	NRBF2P5
NRBI	PPP1R9A
NRBP1	NRBP1
NRBP2	NRBP2
NRBP	NRBP1
NRCAML	NFASC
NRCAM	NRCAM
NRCLP1	HCRT
NRCLP7	MOG
NRC	NCOA6
NRD1	NRDC
NRDC	NRDC
NRDE2	NRDE2
NRDP1	RNF41
NRDR	DHRS4
NREBP	SON
NREP-AS1	NREP-AS1
NREP	NREP
NRF1	NFE2L1
NRF1	NRF1
NRF2A	GABPA
NRF2B1	GABPB1
NRF2B2	GABPB1
NRF2	GABPA
NRF2	NFE2L2
NRF3	NFE2L3
NRF	NKRF
NRG1-IT1	NRG1-IT1
NRG1-IT2	NRG1
NRG1-IT3	NRG1-IT3
NRG1	NRG1
NRG2	NRG2
NRG3-AS1	NRG3-AS1
NRG3	NRG3
NRG4	NRG4
NRGN	NRGN
NRIF3	ITGB3BP
NRIF4	ZNF277
nRip11	RAB11FIP2
NRIP1	NRIP1
NRIP2	NRIP2
NRIP3	NRIP3
NRIP	DCAF6
NRIR	NRIR
NRK1	NMRK1
NRK2	NEK4
NRK2	NMRK2
NRK	NRK
NRL-MAF	NRL
NRLN1	CHRDL1
NRL	NRL
NRM29	NRM
NRM	NRM
NRMT1	NTMT1
NRMT	NTMT1
NRN1L	NRN1L
NRN1	NRN1
NRN	NRN1
NROB1	NR0B1
NRON	NRON
NRP1	NELL1
NRP1	NRP1
NRP2	NELL2
NRP2	NRP2
NRPB	ENC1
NRPH2	HNRNPH2
NRP	NAP1L1
NRPN	KLK8
NRP	NRP1
NRP	OPTN
NRPS1098	AASDH
NRPS998	AASDH
NRROS	NRROS
NRSF	REST
NRSN1	NRSN1
NRSN2-AS1	NRSN2-AS1
NRSN2	NRSN2
nrs	SPNS1
Nrt1	IGSF9
NRTN	NRTN
NRTNR-ALPHA	GFRA2
NRU	P2RY4
NRXN1	NRXN1
NRXN2	NRXN2
NRXN3	NRXN3
NRXN4	CNTNAP1
NRXN4	CNTNAP2
NRX	NXN
NS10	LZTR1
NS1-BP	IVNS1ABP
NS1BP	IVNS1ABP
NS-1	IVNS1ABP
NS1	PTPN11
NS21	ARMC9
NS2	LZTR1
NS2TP	CHCHD2
NS3BP	LOC171391
NS3	KRAS
NS3TP1	ASNSD1
NS3TP2	GRAMD2B
NS4ATP1	TBC1D23
NS4ATP2	SAP30L
NS4EA	NSMCE4A
NS4EB	EID3
NS4	SOS1
NS5ATP13	NOLC1
NS5ATP13TP2	OAF
NS5ATP1	HIBADH
NS5ATP2	HDDC2
NS5ATP4	C1orf43
NS5ATP6	FAM174A
NS5ATP7	MEMO1
NS5ATP8	BTBD1
NS5ATP9	PCLAF
NS5	RAF1
NS6	NRAS
NS7	BRAF
NS8	RIT1
NS9	SOS2
Nsa1	WDR74
NSA2	NSA2
N-SAM	FGFR1
NSAN1C	SPTLC2
NSAP1	SYNCRIP
NSBP1	HMGN5
NSC	DCDC2
NSCL1	NHLH1
NSCL2	NHLH2
NSCL2	TAF1
NSCL	NHLH1
NSD1	NSD1
NSD2	NSD2
NSD3	NSD3
NSD4P	WHSC1L2P
NSDAN	DIAPH3
NSDDR	DAGLA
NSDHL	NSDHL
NSD	SLC17A5
NSE1	LRATD1
NSE1	NSMCE1
NSE2	LRATD2
NSE2	NSMCE2
NSE3	NSMCE3
NSE4A	NSMCE4A
NSE4B	EID3
NSEC1	STXBP1
NSE	ENO2
NSEP1P	YBX1P1
NSEP-1	YBX1
NSEP1	YBX1
NSFL1C	NSFL1C
NSF	NSF
NSFP1	NSFP1
NSFP	NSFP1
NSG1	NSG1
NSG2	NSG2
NSG3	CALY
NS	GNL3
NSGPx	PRDX6
NSG-X	SND1-IT1
N-Shc	SHC3
NSHC	SHC3
NSHPT	CASR
NS	KRAS
NSL1	KANSL1
NSL1	NSL1
NSL2	KANSL2
NSL3	KANSL3
NSLH2	PPP1CB
NSLL	CBL
NSLP1	KLF13
NSLP2	KLF16
NSL-TP	SCP2
NSMAF	NSMAF
NSMASE1	SMPD2
NSMASE2	SMPD3
NSMASE-3	SMPD4
NSMASE3	SMPD4
NSMASE	SMPD2
NSMCE1-DT	NSMCE1-DT
NSMCE1	NSMCE1
NSMCE2	NSMCE2
NSMCE3	NSMCE3
NSMCE4A	NSMCE4A
NSMCE4B	EID3
NSMF	NSMF
NSP1	SH2D3A
NSP2	BCAR3
NSP2	RTN2
NSP3	SH2D3C
NSP4	PRSS57
NSPC1	PCGF1
NSP-CL	RTN4
NSPL1	RTN2
NSPL2	RTN3
NSPLII	RTN3
NSPLII	RTN3P1
NSPLI	RTN2
NSPN	SSPN
NSP	RTN1
NSP	RTN4
NSP	SPECC1
NSP	ZFYVE9
nSR100	SRRM4
Nsr1	NCL
NSR1	SCARF2
NSR2	COLEC12
NSRD1	GJB2
NSRD2	MYO7A
NSRD9	OTOF
NSRP1	NSRP1
NSRP1P1	NSRP1P1
NSrp70	NSRP1
NS	SPINK5
NSSR	SRSF10
NST1	NDST1
NST2	NDST2
N-STOP	MAP6
NST	SULT4A1
NSUN1	NOP2
NSUN2	NSUN2
NSUN3	NSUN3
NSUN4	NSUN4
NSUN5A	NSUN5
NSUN5B	NSUN5P1
NSUN5C	NSUN5P2
NSUN5	NSUN5
NSUN5P1	NSUN5P1
NSUN5P2	NSUN5P2
NSUN6	NSUN6
NSUN7	NSUN7
NSX	POLA1
NT-3	NTF3
NT3	NTF3
NT3	SORT1
NT-4/5	NTF4
NT-4	NTF4
NT4	NTF4
NT5B	NT5C2
NT5C1A	NT5C1A
NT5C1B	NT5C1B
NT5C1B	NT5C1B-RDH14
NT5C1B-RDH14	NT5C1B-RDH14
NT5C2L1	NT5DC1
NT5C2	NT5C2
NT5C3A	NT5C3A
NT5C3AP1	NT5C3AP1
NT5C3B	NT5C3B
NT5C3L	NT5C3B
NT5C3	NT5C3A
NT5C3P1	NT5C3AP1
NT5C	NT5C
NT5CP1	NT5CP1
NT5CP2	NT5CP2
NT5CP3	NT5CP3
NT5DC1	NT5DC1
NT5DC2	NT5DC2
NT5DC3	NT5DC3
NT5DC4	NT5DC4
NT5E	NT5E
NT5M	NT5M
NT5	NT5E
NT-5	NTF4
NT5	NTF4
NT5	SLC6A16
N-TAF1	TAF1
NTAK	NRG2
NTAL	LAT2
NTAN1	NTAN1
NTAN1P1	NTAN1P1
NTAN1P2	NTAN1P2
NTAN1P3	NTAN1P3
NTB-A	SLAMF6
NTBA	SLAMF6
NTC31	SYF2
NTC90	XAB2
NTCP2	SLC10A2
NTCP	SLC10A1
NTD	FUZ
NTEF-1	TEAD1
NTEL1	PNPLA7
NTEMND	PNPLA6
NTE	NT5E
NTE	PNPLA6
NTE-R1	PNPLA7
NTF-2	NUTF2
NTF2	NUTF2
NTF3	NTF3
NTF4	NTF4
NTF5	NTF4
NTF5P	NTF6A
NTF6A	NTF6A
NTF6B	NTF6B
NTF6G	NTF6G
NTF6	NTF6A
NTF97	KPNB1
NTG	OPA1
NTH1	NTHL1
NTHL1	NTHL1
NTI	MGP
NTKLBP1	GORAB
NTKL	SCYL1
NTM1A	NTMT1
NTM1B	METTL11B
NTM-AS1	NTM-AS1
NTM-IT3	NTM-IT
NTM-IT	NTM-IT
NTM	NTM
N-TMOD	TMOD2
NTMOD	TMOD2
NTMT1	NTMT1
NTN1L	NTN1
NTN1	NTN1
NTN1R1	DCC
NTN1R2	NEO1
NTN2L	NTN3
NTN3	NTN3
NTN4	MLF2
NTN4	NTN4
NTN5	NTN5
NTN	CX3CL1
NTNG1	NTNG1
NTNG1	NTNG2
NTNG2	NTNG2
NTN	NRTN
NT/N	NTS
NTNRA	GFRA2
NT	NT5E
NT	NTS
NTPase	ITPA
NTPBP	GPN1
NTPCR	NTPCR
NTPDase-1	ENTPD1
NTPDase-2	ENTPD2
NTPDase-3	ENTPD3
NTPDase-4	ENTPD4
NTPDase-5	ENTPD5
NTPDase-6	ENTPD6
NTPDase-8	ENTPD8
NTPH	TPH2
NTR1	TFIP11
NTR2	NTSR2
NTR3	SORT1
Ntra	NEGR1
NTRI	NTM
NTRK1	NTRK1
NTRK2	NTRK2
NTRK3-AS1	NTRK3-AS1
NTRK3	NTRK3
NTRK4	DDR1
NTRKR1	ROR1
NTRKR2	ROR2
NTRKR3	DDR2
NTR	NTSR1
NTS1	NTS
NTS	NTS
NTSR1	NTSR1
NTSR2	NTSR2
NTT4	SLC6A17
NTT5	SLC6A16
NTT73	SLC6A15
NTT	CX3CL1
N-TWIST	FERD3L
NTWIST	FERD3L
NUAK1	NUAK1
NUAK2	NUAK2
NUANCE	SYNE2
NUA	SYNE2
NUB1L	NUB1
NUB1	NUB1
NUBI-1	YEATS4
NUBP1	NUBP1
NUBP1	NUBP2
NUBP2	NUBP2
NUBPL	NUBPL
NUC1	PPARD
NUC2	CDC27
NUCB1-AS1	NUCB1-AS1
NUCB1	NUCB1
NUCB2-L	MCFD2P1
NUCB2	NUCB2
NUCII	PPARD
NUCI	PPARD
NUCKS1	NUCKS1
NUCKS1P1	NUCKS1P1
NUCKS	NUCKS1
NUCLING	UACA
NUC	NUCB1
NUDCD1	NUDCD1
NUDCD2	NUDCD2
NUDCD3	NUDCD3
NudCL2	NUDCD2
NudCL	NUDCD3
NUDC	NUDC
NUDCP1	NUDCP1
NUDCP2	NUDCP2
NUDE1	NDE1
NUDEL	NDEL1
NUDE	NDE1
NudF	PAFAH1B1
NUDR	DEAF1
NUDT10	NUDT10
NUDT10	NUDT9
NUDT11	NUDT11
NUDT12	NUDT12
NUDT13	NUDT13
NUDT14	NUDT14
NUDT15D	NUDT15
NUDT15	NUDT15
NUDT15P1	NUDT15P1
NUDT15P2	NUDT15P2
NUDT16L1	NUDT16L1
NUDT16	NUDT16
NUDT16P1	NUDT16P1
NUDT16P	NUDT16P1
NUDT17	NUDT17
NUDT18	NUDT18
NUDT19	NUDT19
NUDT19P1	NUDT19P1
NUDT19P2	NUDT19P2
NUDT19P3	NUDT19P3
NUDT19P4	NUDT19P4
